Source_ID	Assertion_ID	timestamp
189806241	58	Wed Mar 30 07:11:31 2016
1358290958	59	Wed Mar 30 06:34:12 2016
1866192355	59	Wed Mar 30 06:37:52 2016
19692381	59	Wed Mar 30 06:50:33 2016
18225710	59	Wed Mar 30 07:07:29 2016
3228366011	60	Wed Mar 30 06:32:42 2016
2221233650	60	Wed Mar 30 06:39:18 2016
3350792812	60	Wed Mar 30 06:51:04 2016
3198723170	60	Wed Mar 30 07:02:24 2016
233156917	61	Wed Mar 30 06:22:00 2016
3259328870	61	Wed Mar 30 06:32:44 2016
1278717012	61	Wed Mar 30 06:51:39 2016
122472251	61	Wed Mar 30 06:52:39 2016
1	62	Wed Mar 30 06:26:32 2016
1	62	Wed Mar 30 06:33:41 2016
2565719033	62	Wed Mar 30 06:26:32 2016
2812299431	62	Wed Mar 30 06:33:41 2016
1	63	Wed Mar 30 06:40:22 2016
1	63	Wed Mar 30 06:48:06 2016
706593175943557120	63	Wed Mar 30 06:40:22 2016
1633665997	63	Wed Mar 30 06:48:06 2016
1	64	Wed Mar 30 06:33:46 2016
1	64	Wed Mar 30 06:42:54 2016
4128719774	64	Wed Mar 30 06:33:46 2016
371731040	64	Wed Mar 30 06:42:54 2016
4852650819	65	Wed Mar 30 06:29:02 2016
706248927712927749	65	Wed Mar 30 06:42:27 2016
2499295284	65	Wed Mar 30 07:06:59 2016
1596748964	65	Wed Mar 30 07:09:34 2016
20157199	66	Wed Mar 30 06:18:23 2016
34234990	66	Wed Mar 30 06:18:26 2016
464431915	66	Wed Mar 30 06:22:28 2016
1642106527	66	Wed Mar 30 06:23:37 2016
73155705	67	Wed Mar 30 06:48:31 2016
1034417863	67	Wed Mar 30 06:51:06 2016
470524840	67	Wed Mar 30 06:53:02 2016
2880023448	67	Wed Mar 30 06:53:04 2016
3364102125	68	Wed Mar 30 06:49:06 2016
1964112182	68	Wed Mar 30 06:52:06 2016
3847087204	68	Wed Mar 30 06:52:29 2016
39959975	68	Wed Mar 30 06:54:11 2016
2329498706	69	Wed Mar 30 06:36:19 2016
3572758941	69	Wed Mar 30 06:38:14 2016
2503787216	69	Wed Mar 30 06:48:04 2016
4550874792	69	Wed Mar 30 07:05:57 2016
3452766143	70	Wed Mar 30 07:05:20 2016
578822790	70	Wed Mar 30 07:05:20 2016
1199636384	70	Wed Mar 30 07:05:20 2016
21953631	70	Wed Mar 30 07:05:20 2016
17710740	71	Wed Mar 30 06:43:54 2016
3422503338	71	Wed Mar 30 06:51:37 2016
3186498630	71	Wed Mar 30 06:54:07 2016
225470835	71	Wed Mar 30 07:06:58 2016
345629680	72	Wed Mar 30 06:36:15 2016
4885502193	72	Wed Mar 30 07:05:56 2016
2911804329	72	Wed Mar 30 07:10:05 2016
3330485469	72	Wed Mar 30 07:13:36 2016
17644108	73	Wed Mar 30 06:53:10 2016
359347961	73	Wed Mar 30 06:54:34 2016
1349829794	73	Wed Mar 30 07:03:53 2016
489791207	73	Wed Mar 30 07:17:27 2016
2949575012	74	Wed Mar 30 06:22:56 2016
3248002086	74	Wed Mar 30 06:30:44 2016
475447456	74	Wed Mar 30 06:37:18 2016
702934116220559360	74	Wed Mar 30 06:41:55 2016
789144901	75	Wed Mar 30 06:24:06 2016
4725178176	75	Wed Mar 30 06:29:04 2016
2730508235	75	Wed Mar 30 06:45:34 2016
858848808	75	Wed Mar 30 06:54:34 2016
148870751	76	Wed Mar 30 06:20:03 2016
29403451	76	Wed Mar 30 06:23:04 2016
1673699108	76	Wed Mar 30 06:43:01 2016
711100936328851456	76	Wed Mar 30 06:48:34 2016
2614018664	77	Wed Mar 30 06:30:37 2016
1948111285	77	Wed Mar 30 06:44:27 2016
397496894	77	Wed Mar 30 06:58:15 2016
18779244	77	Wed Mar 30 07:02:16 2016
2219897472	78	Wed Mar 30 06:58:43 2016
138387125	78	Wed Mar 30 06:58:46 2016
1432346910	78	Wed Mar 30 07:00:19 2016
42207069	78	Wed Mar 30 07:02:25 2016
17516026	79	Wed Mar 30 06:38:20 2016
450732499	79	Wed Mar 30 06:40:50 2016
16435099	79	Wed Mar 30 06:52:01 2016
416162470	79	Wed Mar 30 07:11:31 2016
17142689	80	Wed Mar 30 06:26:04 2016
119418312	80	Wed Mar 30 06:59:18 2016
713354555459645440	80	Wed Mar 30 07:09:02 2016
706645212509179904	80	Wed Mar 30 07:16:29 2016
1	81	Wed Mar 30 06:21:23 2016
1	81	Wed Mar 30 06:27:04 2016
1175642023	81	Wed Mar 30 06:21:23 2016
2440123848	81	Wed Mar 30 06:27:04 2016
1	82	Wed Mar 30 06:19:26 2016
1	82	Wed Mar 30 06:27:39 2016
3612723012	82	Wed Mar 30 06:19:26 2016
4157977038	82	Wed Mar 30 06:27:39 2016
1469419212	83	Wed Mar 30 06:18:22 2016
711356961107918849	83	Wed Mar 30 06:41:58 2016
545528451	83	Wed Mar 30 06:51:36 2016
14792167	83	Wed Mar 30 06:57:44 2016
979850508	84	Wed Mar 30 06:22:01 2016
49582983	84	Wed Mar 30 07:08:02 2016
1268103192	84	Wed Mar 30 07:15:40 2016
4279773798	84	Wed Mar 30 07:16:33 2016
1673303276	85	Wed Mar 30 06:30:10 2016
2879846781	85	Wed Mar 30 06:45:03 2016
2634049474	85	Wed Mar 30 06:46:36 2016
2974838547	85	Wed Mar 30 06:46:57 2016
124371986	86	Wed Mar 30 06:32:42 2016
711589795449864192	86	Wed Mar 30 06:35:21 2016
287505023	86	Wed Mar 30 06:37:49 2016
2683471818	86	Wed Mar 30 06:51:04 2016
1964112182	87	Wed Mar 30 06:49:37 2016
4103630361	87	Wed Mar 30 06:53:43 2016
4926495803	87	Wed Mar 30 06:54:41 2016
437763910	87	Wed Mar 30 07:04:51 2016
1348920300	88	Wed Mar 30 06:39:25 2016
287505023	88	Wed Mar 30 06:52:02 2016
2225016656	88	Wed Mar 30 07:03:26 2016
577550236	89	Wed Mar 30 06:33:46 2016
435506177	89	Wed Mar 30 06:35:49 2016
2257362318	89	Wed Mar 30 07:02:54 2016
3232472028	90	Wed Mar 30 06:25:28 2016
3202328145	90	Wed Mar 30 06:25:29 2016
3284309635	90	Wed Mar 30 06:25:29 2016
4435179915	91	Wed Mar 30 06:42:50 2016
706248927712927749	91	Wed Mar 30 06:46:34 2016
3309884754	91	Wed Mar 30 06:54:14 2016
26337627	92	Wed Mar 30 06:55:37 2016
2206788811	92	Wed Mar 30 07:02:20 2016
2659475605	92	Wed Mar 30 07:11:27 2016
1565424252	93	Wed Mar 30 06:46:01 2016
128916468	93	Wed Mar 30 06:51:33 2016
2177120985	93	Wed Mar 30 06:58:11 2016
275942684	94	Wed Mar 30 06:39:52 2016
713955210868224000	94	Wed Mar 30 06:45:58 2016
711051622365863936	94	Wed Mar 30 06:58:36 2016
1323553988	95	Wed Mar 30 06:34:46 2016
702813430672044032	95	Wed Mar 30 06:40:53 2016
522537060	95	Wed Mar 30 07:03:51 2016
19102612	96	Wed Mar 30 07:07:01 2016
3006482092	96	Wed Mar 30 07:09:27 2016
3116027374	96	Wed Mar 30 07:09:29 2016
4274349326	97	Wed Mar 30 06:19:57 2016
15667021	97	Wed Mar 30 06:45:02 2016
367209868	97	Wed Mar 30 07:15:12 2016
565123417	98	Wed Mar 30 06:19:22 2016
299317601	98	Wed Mar 30 06:21:27 2016
2511495956	98	Wed Mar 30 06:37:52 2016
2653085649	99	Wed Mar 30 06:32:15 2016
245480863	99	Wed Mar 30 07:02:48 2016
333547776	99	Wed Mar 30 07:02:49 2016
2956585724	100	Wed Mar 30 06:20:30 2016
4127873002	100	Wed Mar 30 06:50:34 2016
747600770	100	Wed Mar 30 07:06:57 2016
